"","id","year","ship_name","route_order","port_name","original_port_name"
"2166","9",2013,NA,23,"Tokyo, Yokohama, Kawasaki, Shimizu, Nagoya, Yokkaichi","(JTS): Tokyo, Yokohama, Kawasaki, Shimizu, Nagoya, Yokkaichi"
"2167","3",2007,NA,25,"Tokyo, Yokohama, Kobe","(IA-2): Tokyo, Yokohama, Kobe"
"2168","1",2005,NA,25,"Tokyo, Yokohama, Nagoya","(KTX 3): Tokyo, Yokohama, Nagoya"
"2169","13",2017,NA,27,"Tokyo, Yokohama, Nagoya, Kawasaki","(LKT): Tokyo, (3)Yokohama, Nagoya, Kawasaki"
"2170","13",2017,NA,29,"Tokyo, Yokohama, Nagoya, Kawasaki, Yokkaichi","(PBT1): Tokyo, (3)Yokohama, Nagoya, Kawasaki, Yokkaichi"
"2171","18",2022,NA,21,"Tokyo, Yokohama, Nagoya, Kawasaki, Yokkaichi, Shimizu, Osaka, Kobe, Senboku, Matsuyama, Tokuyama, Hakata, Moji","Tokyo, Yokohama, Nagoya, Kawasaki, Yokkaichi, Shimizu, Osaka, Kobe, Senboku, Matsuyama, Tokuyama, Hakata, Moji"
"2172","17",2021,NA,21,"Tokyo, Yokohama, Nagoya, Kawasaki, Yokkaichi, Toyohashi, Shimizu, Osaka, Kobe, Senboku, Matsuyama, Hakata, Moji, Tokuyama","Tokyo, Yokohama, Nagoya, Kawasaki, Yokkaichi, Toyohashi, Shimizu, Osaka, Kobe, Senboku, Matsuyama, Hakata, Moji, Tokuyama"
"2173","1",2005,NA,21,"Tokyo, Yokohama, Nagoya, Kobe","Tokyo, Yokohama, Nagoya, Kobe"
"2174","12",2016,NA,21,"Tokyo, Yokohama, Nagoya, Kobe, Hakata","Tokyo, Yokohama, Nagoya, Kobe, Hakata"
"2175","1",2005,NA,25,"Tokyo, Yokohama, Nagoya, Kobe, Moji","(JCV): Tokyo, Yokohama, Nagoya, Kobe, Moji"
"2176","5",2009,NA,21,"Tokyo, Yokohama, Nagoya, Kobe, Niigata, Tomakomai, Hachinohe, Sendai","Tokyo, Yokohama, Nagoya, Kobe, Niigata, Tomakomai, Hachinohe, Sendai"
"2177","1",2005,NA,21,"Tokyo, Yokohama, Nagoya, Kobe, Osaka","Tokyo, Yokohama, Nagoya, Kobe, Osaka"
"2178","2",2006,NA,21,"Tokyo, Yokohama, Nagoya, Kobe, Osaka, Moji","Tokyo, Yokohama, Nagoya, Kobe, Osaka, Moji"
"2179","11",2015,NA,21,"Tokyo, Yokohama, Nagoya, Kobe, Tomakomai","(J4 Service): Tokyo, Yokohama, Nagoya, Kobe, Tomakomai(via Tokyo), Ofunato(via Tokyo), Sendai(via Tokyo)"
"2180","11",2015,NA,21,"Tokyo, Yokohama, Nagoya, Kobe, Yokkaichi, Osaka","Tokyo, Yokohama, Nagoya, Kobe, Yokkaichi(via Nagoya), Osaka(via Kobe), Sendai(via Tokyo), Moji(via Kobe)"
"2181","15",2019,NA,23,"Tokyo, Yokohama, Nagoya, Moji","(JCH): Tokyo, Yokohama, Nagoya, Moji"
"2182","1",2005,NA,21,"Tokyo, Yokohama, Nagoya, Osaka","Tokyo, Yokohama, Nagoya, Osaka"
"2183","2",2006,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Hakata","Tokyo, Yokohama, Nagoya, Osaka, Hakata"
"2184","1",2005,NA,24,"Tokyo, Yokohama, Nagoya, Osaka, Kobe","(Korea): Tokyo, Yokohama, Nagoya, Osaka, Kobe"
"2185","7",2011,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Hakata, Moji","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Hakata, Moji"
"2186","3",2007,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Iwakuni, Matsuyama, Iyomishima, Imabari, Mizushima, Niigata, Tomakomai","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Iwakuni, Matsuyama, Iyomishima, Imabari, Mizushima, Niigata, Tomakomai"
"2187","1",2005,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Iwakuni, Matsuyama, Iyomishima, Imabari, Niigata, Tomakomai","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Iwakuni, Matsuyama, Iyomishima, Imabari, Niigata, Tomakomai"
"2188","2",2006,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Moji","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Moji"
"2189","3",2007,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu, Himeji, Tokuyama, Yokkaichi, Shibushi","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu, Himeji, Tokuyama, Yokkaichi, Shibushi"
"2190","5",2009,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu, Tokuyama, Yokkaichi, Shibushi","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu,  Tokuyama, Yokkaichi, Shibushi"
"2191","6",2010,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu, Tokuyama, Yokkaichi, Shibushi, Iyomishima, Tokushima, Kochi","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu,  Tokuyama, Yokkaichi, Shibushi, Iyomishima, Tokushima, Kochi"
"2192","8",2012,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu, Tokuyama, Yokkaichi, Shibushi, Mizushima, Tokushima, Kochi","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu, Tokuyama, Yokkaichi, Shibushi, Mizushima, Tokushima, Kochi"
"2193","9",2013,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu, Tokuyama, Yokkaichi, Shibushi, Mizushima, Tokushima, Kochi, Hakata, Moji","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Naoetsu, Niigata, Toyama Shinko, Shimizu, Tokuyama, Yokkaichi, Shibushi, Mizushima, Tokushima, Kochi, Hakata, Moji"
"2194","6",2010,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Shimonoseki, Moji, Hososhima, Mizushima, Hibiki, Iyomishima, Imabari, Matsuyama, Tokuyama, Iwakuni, Hiroshima, Otake, Hakata","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Shimonoseki, Moji, Hososhima, Mizushima, Hibiki, Iyomishima, Imabari, Matsuyama, Tokuyama, Iwakuni, Hiroshima, Otake, Hakata"
"2195","4",2008,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Shimonoseki, Moji, Hososhima, Mizushima, Oita","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Shimonoseki, Moji, Hososhima, Mizushima, Oita"
"2196","5",2009,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Shimonoseki, Moji, Hososhima, Mizushima, Oita, Hibiki, Iyomishima, Imabari, Matsuyama, Iwakuni, Hiroshima, Otake, Hakata","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Shimonoseki, Moji, Hososhima, Mizushima, Oita, Hibiki, Iyomishima, Imabari, Matsuyama, Iwakuni, Hiroshima, Otake, Hakata"
"2197","3",2007,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Shimonoseki, Moji, Iwakuni, Hososhima","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Shimonoseki, Moji, Iwakuni, Hososhima"
"2198","2",2006,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Shimonoseki, Moji, Kokura, Hososhima","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Shimonoseki, Moji, Kokura, Hososhima"
"2199","8",2012,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Tomakomai, Hachinohe","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Tomakomai, Hachinohe"
"2200","3",2007,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Tomakomai, Hachinohe, Sendai","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Niigata, Tomakomai, Hachinohe, Sendai"
"2201","1",2005,NA,23,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Oita","(JTC) Tokyo, Yokohama, Nagoya, Osaka, Kobe, Oita"
"2202","13",2017,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Shimizu","Tokyo, (1)Yokohama, Nagoya, Osaka, Kobe, Shimizu"
"2203","18",2022,NA,22,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Shimizu, Hitachinaka","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Shimizu, Hitachinaka"
"2204","9",2013,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Tomakomai, Ishikariwan Shinko, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Akita, Kanazawa, Sakaiminato, Shimonoseki, Moji, Hososhima, Mizushima, Hibiki, Iyomishima, Imabari, Matsuyama, Tokuyama, Iwakuni, Hiroshima, Hakata, Shibushi","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Tomakomai, Ishikariwan Shinko, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Akita, Kanazawa, Sakaiminato, Shimonoseki, Moji, Hososhima, Mizushima, Hibiki, Iyomishima, Imabari, Matsuyama, Tokuyama, Iwakuni, Hiroshima, Hakata, Shibushi"
"2205","8",2012,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Tomakomai, Ishikariwan Shinko, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Akita, Kanazawa, Sakaiminato, Shimonoseki, Moji, Hososhima, Mizushima, Hibiki, Iyomishima, Imabari, Matsuyama, Tokuyama, Iwakuni, Hiroshima, Otake, Hakata, Shibushi","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Tomakomai, Ishikariwan Shinko, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Akita, Kanazawa, Sakaiminato, Shimonoseki, Moji, Hososhima, Mizushima, Hibiki, Iyomishima, Imabari, Matsuyama, Tokuyama, Iwakuni, Hiroshima, Otake, Hakata, Shibushi"
"2206","7",2011,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Tomakomai, Ishikariwan Shinko, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Shimonoseki, Moji, Hososhima, Mizushima, Hibiki, Iyomishima, Imabari, Matsuyama, Tokuyama, Iwakuni, Hiroshima, Otake, Hakata","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Tomakomai, Ishikariwan Shinko, Niigata, Naoetsu, Tsuruga, Toyama Shinko, Shimonoseki, Moji, Hososhima, Mizushima, Hibiki, Iyomishima, Imabari, Matsuyama, Tokuyama, Iwakuni, Hiroshima, Otake, Hakata"
"2207","2",2006,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Toyamashinko, Niigata, Tomakomai, Hachinohe, Sendai","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Toyamashinko, Niigata, Tomakomai, Hachinohe, Sendai"
"2208","1",2005,NA,21,"Tokyo, Yokohama, Nagoya, Osaka, Kobe, Toyamashinko, Niigata, Tomakomai, Hachinohe, Sendai, Hitachi","Tokyo, Yokohama, Nagoya, Osaka, Kobe, Toyamashinko, Niigata, Tomakomai, Hachinohe, Sendai, Hitachi"
"2209","13",2017,NA,35,"Tokyo, Yokohama, Nagoya, Osaka, Toyohashi, Shimizu","(REX-T): Tokyo, (3)Yokohama, Nagoya, Osaka, Toyohashi, Shimizu"
"2210","16",2020,NA,21,"Tokyo, Yokohama, Nagoya, Shimizu","(Kanto): Tokyo, Yokohama, Nagoya, Shimizu"
"2211","17",2021,NA,22,"Tokyo, Yokohama, Nagoya, Shimizu, Osaka","Tokyo, (1)(2)(3)(4)Yokohama, Nagoya, Shimizu, Osaka"
"2212","16",2020,NA,21,"Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Hakata, Moji, Naha","Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Hakata, Moji, Naha"
"2213","8",2012,NA,21,"Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Moji, Hakata, Wakayama, Niigata, Tomakomai, Hachinohe, Sendai","Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Moji, Hakata, Wakayama, Niigata, Tomakomai, Hachinohe, Sendai"
"2214","9",2013,NA,21,"Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Moji, Hakata, Wakayama, Niigata, Tomakomai, Hachinohe, Sendai, Onahama","Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Moji, Hakata, Wakayama, Niigata, Tomakomai, Hachinohe, Sendai, Onahama"
"2215","7",2011,NA,21,"Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Moji, Hakata, Wakayama, Niigata, Tomakomai, Hachinohe, Sendai, Onahama, Hitachinaka","Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Moji, Hakata, Wakayama, Niigata, Tomakomai, Hachinohe, Sendai, Onahama, Hitachinaka"
"2216","6",2010,NA,21,"Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Moji, Hakata, Wakayama, Niigata, Tomakomai, Hachinohe, Toyama Shinko, Sendai, Onahama, Hitachinaka","Tokyo, Yokohama, Nagoya, Shimizu, Osaka, Kobe, Moji, Hakata, Wakayama, Niigata, Tomakomai, Hachinohe, Toyama Shinko, Sendai, Onahama, Hitachinaka"
"2217","13",2017,NA,21,"Tokyo, Yokohama, Nagoya, Shimizu, Wakayama","Tokyo, Yokohama, Nagoya, Shimizu, Wakayama"
"2218","13",2017,NA,21,"Tokyo, Yokohama, Nagoya, Shimizu, Yokkaichi","Tokyo, Yokohama, Nagoya, Shimizu, Yokkaichi"
"2219","9",2013,NA,25,"Tokyo, Yokohama, Nagoya, Tokyo","(Super Express III): Tokyo, Yokohama, Nagoya, Tokyo"
"2220","10",2014,NA,21,"Tokyo, Yokohama, Nagoya, Wakayama","Tokyo, Yokohama, Nagoya, Wakayama"
"2221","4",2008,NA,25,"Tokyo, Yokohama, Nagoya, Yokkaichi","(NSD): Tokyo, Yokohama, Nagoya, Yokkaichi"
"2222","3",2007,NA,21,"Tokyo, Yokohama, Nagoya, Yokkaichi, Kawasaki, Osaka, Kobe, Hibiki, Hakata","Tokyo, Yokohama, Nagoya, Yokkaichi, Kawasaki, Osaka, Kobe, Hibiki, Hakata"
"2223","14",2018,NA,21,"Tokyo, Yokohama, Nagoya, Yokkaichi, Kobe","Tokyo, Yokohama, Nagoya, Yokkaichi, Kobe"
"2224","9",2013,NA,23,"Tokyo, Yokohama, Nagoya, Yokkaichi, Osaka","(JTK): Tokyo, Yokohama, Nagoya, Yokkaichi, Osaka"
"2225","11",2015,NA,23,"Tokyo, Yokohama, Nagoya, Yokkaichi, Osaka, Kobe","(JTK): Tokyo, Yokohama, Nagoya, Yokkaichi, Osaka, Kobe"
"2226","14",2018,NA,27,"Tokyo, Yokohama, Nagoya, Yokkaichi, Shimizu, Toyohashi, Omaezaki","(CPX2): Tokyo, Yokohama, Nagoya, Yokkaichi, Shimizu, Toyohashi, Omaezaki"
"2227","13",2017,NA,21,"Tokyo, Yokohama, Nagoya, Yokkaichi, Toyohashi","Tokyo, (1)Yokohama, Nagoya, Yokkaichi, Toyohashi"
"2228","13",2017,NA,25,"Tokyo, Yokohama, Nagoya, Yokkaichi, Toyohashi, Omaezaki","(CPX2): Tokyo, Yokohama, Nagoya, Yokkaichi, Toyohashi, Omaezaki"
"2229","5",2009,NA,21,"Tokyo, Yokohama, Omaezaki, Nagoya, Osaka, Kobe, Tokuyama, Hakata, Moji","Tokyo, Yokohama, Omaezaki, Nagoya, Osaka, Kobe, Tokuyama, Hakata, Moji"
"2230","4",2008,NA,29,"Tokyo, Yokohama, Osaka","(NSE): Tokyo, Yokohama, Osaka"
"2231","6",2010,NA,21,"Tokyo, Yokohama, Osaka, Kobe","Tokyo, Yokohama, Osaka, Kobe"
"2232","13",2017,NA,27,"Tokyo, Yokohama, Osaka, Kobe, Yokkaichi","(HSX): Tokyo, Yokohama, Osaka, Kobe, Yokkaichi"
"2233","1",2005,NA,21,"Tokyo, Yokohama, Shimizu, Kobe","Tokyo, Yokohama, Shimizu, Kobe"
"2234","17",2021,NA,25,"Tokyo, Yokohama, Shimizu, Kobe, Hakata","Tokyo, Yokohama, Shimizu, Kobe, Hakata"
"2235","1",2005,NA,23,"Tokyo, Yokohama, Shimizu, Nagoya","(SCS): Tokyo, Yokohama, Shimizu, Nagoya"
"2236","12",2016,NA,22,"Tokyo, Yokohama, Shimizu, Nagoya, Chiba, Toyohashi, Yokkaichi","(1)Busan Keihin: Tokyo, Yokohama, Shimizu, Nagoya, Chiba, Toyohashi, Yokkaichi"
"2237","1",2005,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Kobe","Tokyo, Yokohama, Shimizu, Nagoya, Kobe"
"2238","1",2005,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Hakata, Moji","Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Hakata, Moji"
"2239","6",2010,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Hakata, Shibushi, Hososhima, Oita, Naha","Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Hakata, Shibushi, Hososhima, Oita, Naha"
"2240","8",2012,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Ube, Hakata, Hibiki, Shibushi, Hososhima, Oita, Naha","Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Ube, Hakata, Hibiki, Shibushi, Hososhima, Oita, Naha"
"2241","5",2009,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Ube, Hakata, Moji, Shibushi, Hososhima, Oita","Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Ube, Hakata, Moji, Shibushi, Hososhima, Oita"
"2242","7",2011,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Ube, Hakata, Shibushi, Hososhima, Oita, Naha","Tokyo, Yokohama, Shimizu, Nagoya, Kobe, Ube, Hakata, Shibushi, Hososhima, Oita, Naha"
"2243","1",2005,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Osaka, Kobe","Tokyo, Yokohama, Shimizu, Nagoya, Osaka, Kobe"
"2244","1",2005,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Osaka, Kobe, Hakata","Tokyo, Yokohama, Shimizu, Nagoya, Osaka, Kobe, Hakata"
"2245","10",2014,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Osaka, Kobe, Hakata, Moji, Hakodate, Tomakomai, Kushiro, Hachinohe, Akita, Sendai, Onahama, Niigata, Hitachinaka, Kawasaki, Wakayama, Toyama Shinko, Hiroshima, Iwakuni, Otake, Hamada, Mizushima, Matsuyama, Iyomishima, Imabari, Oita, Hososhima, Aburatsu, Shibushi","Tokyo, Yokohama, Shimizu, Nagoya, Osaka, Kobe, Hakata, Moji, Hakodate, Tomakomai, Kushiro, Hachinohe, Akita, Sendai, Onahama, Niigata, Hitachinaka, Kawasaki, Wakayama, Toyama Shinko, Hiroshima, Iwakuni, Otake, Hamada, Mizushima, Matsuyama, Iyomishima, Imabari, Oita, Hososhima, Aburatsu, Shibushi"
"2246","1",2005,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Osaka, Kobe, Hakata, Moji, Naha","Tokyo, Yokohama, Shimizu, Nagoya, Osaka, Kobe, Hakata, Moji, Naha"
"2247","8",2012,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi"
"2248","8",2012,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Akita, Niigata, Toyama Shinko, Kanazawa, Naoetsu, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Akita, Niigata, Toyama Shinko, Kanazawa, Naoetsu, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi"
"2249","9",2013,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi"
"2250","9",2013,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Akita, Niigata, Toyama Shinko, Kanazawa, Naoetsu, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Akita, Niigata, Toyama Shinko, Kanazawa, Naoetsu, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi"
"2251","6",2010,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Ofunato, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Ofunato, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Iwakuni, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike, Shibushi"
"2252","4",2008,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Ofunato, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Wakayama, Sakaiminato, Tokuyama, Fukuyama, Satsuma Sendai, Miike","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Ofunato, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Wakayama, Sakaiminato, Tokuyama, Fukuyama, Satsuma Sendai, Miike"
"2253","5",2009,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Ofunato, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Ofunato, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike"
"2254","1",2005,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Akita, Naoetsu, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Wakayama, Fukuyama, Iwakuni, Satsuma Sendai","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Akita, Naoetsu, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Wakayama, Fukuyama, Iwakuni, Satsuma Sendai"
